"date","date1","survey_year","oslosp","oslobl","negot_sp","negot_bl","peacesp","peacebl","gender","age","age_range","educ","political_spectrum","relig","incom"
2018-08-30,289,2018,NA,NA,1,3,NA,NA,1,32,3,6,1,1,4
2018-08-30,289,2018,NA,NA,2,2,NA,NA,2,63,6,5,1,1,6
2018-08-30,289,2018,NA,NA,5,4,NA,NA,2,30,3,5,2,3,3
2018-08-30,289,2018,NA,NA,2,2,NA,NA,2,44,4,5,29,1,3
2018-08-30,289,2018,NA,NA,3,4,NA,NA,1,36,4,7,27,5,2
2018-08-30,289,2018,NA,NA,4,4,NA,NA,2,29,3,7,29,5,6
2018-08-30,289,2018,NA,NA,5,3,NA,NA,2,23,2,5,2,4,2
2018-08-30,289,2018,NA,NA,2,2,NA,NA,2,20,2,3,28,4,6
2018-08-30,289,2018,NA,NA,1,3,NA,NA,2,65,7,3,29,1,3
2018-08-30,289,2018,NA,NA,1,4,NA,NA,2,41,4,6,9,1,5
2018-08-30,289,2018,NA,NA,1,2,NA,NA,1,60,6,6,1,1,5
2018-08-30,289,2018,NA,NA,1,2,NA,NA,1,23,2,7,2,4,1
2018-08-30,289,2018,NA,NA,2,2,NA,NA,2,23,2,5,2,4,1
2018-08-30,289,2018,NA,NA,1,4,NA,NA,2,44,4,8,28,2,6
2018-08-30,289,2018,NA,NA,2,4,NA,NA,2,30,3,5,29,3,1
2018-08-30,289,2018,NA,NA,5,5,NA,NA,1,21,2,7,10,5,1
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,3,6,12,1,4
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,3,3,27,1,4
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,4,4,27,1,1
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,4,5,2,1,2
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,4,5,27,1,2
2017-09-27,278,2017,NA,NA,1,1,NA,NA,1,NA,3,6,6,1,3
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,2,3,27,1,2
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,3,4,26,2,3
2017-09-27,278,2017,NA,NA,1,3,NA,NA,1,NA,4,6,2,3,5
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,3,6,5,1,4
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,2,5,3,1,5
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,4,5,3,1,4
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,3,4,5,1,4
2017-09-27,278,2017,NA,NA,2,4,NA,NA,1,NA,4,5,27,1,4
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,3,5,1,1,2
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,3,5,30,1,4
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,3,4,1,1,4
2017-09-27,278,2017,NA,NA,5,5,NA,NA,2,NA,3,4,8,1,4
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,4,5,2,1,3
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,4,5,2,1,4
2017-09-27,278,2017,NA,NA,1,4,NA,NA,1,NA,3,4,3,1,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,4,6,27,1,4
2017-09-27,278,2017,NA,NA,3,3,NA,NA,2,NA,3,5,5,2,3
2017-09-27,278,2017,NA,NA,3,4,NA,NA,1,NA,3,4,12,2,2
2017-09-27,278,2017,NA,NA,3,3,NA,NA,1,NA,4,5,12,2,4
2017-09-27,278,2017,NA,NA,3,3,NA,NA,1,NA,4,5,8,2,3
2017-09-27,278,2017,NA,NA,3,4,NA,NA,1,NA,4,2,2,2,1
2017-09-27,278,2017,NA,NA,2,2,NA,NA,1,NA,3,5,18,3,5
2017-09-27,278,2017,NA,NA,2,4,NA,NA,1,NA,6,5,5,1,3
2017-09-27,278,2017,NA,NA,5,4,NA,NA,2,NA,7,1,8,1,3
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,7,6,6,1,4
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,4,5,1,1,3
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,6,5,5,4,3
2017-09-27,278,2017,NA,NA,5,5,NA,NA,2,NA,7,4,9,1,4
2017-09-27,278,2017,NA,NA,3,3,NA,NA,1,NA,7,4,5,4,2
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,7,5,1,1,4
2017-09-27,278,2017,NA,NA,1,1,NA,NA,2,NA,5,6,1,1,4
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,7,5,1,1,4
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,7,4,2,1,2
2017-09-27,278,2017,NA,NA,1,1,NA,NA,2,NA,7,3,29,1,1
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,3,5,2,3,3
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,5,5,8,1,4
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,7,1,2,3,1
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,4,5,4,5,6
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,6,6,29,2,4
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,6,6,2,2,2
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,6,5,1,1,4
2017-09-27,278,2017,NA,NA,5,5,NA,NA,1,NA,7,6,16,1,4
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,6,5,27,2,1
2017-09-27,278,2017,NA,NA,1,3,NA,NA,1,NA,7,4,2,4,2
2017-09-27,278,2017,NA,NA,3,3,NA,NA,2,NA,3,5,2,3,3
2017-09-27,278,2017,NA,NA,1,4,NA,NA,2,NA,7,3,2,4,1
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,6,5,1,1,4
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,6,4,2,2,6
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,6,4,27,4,2
2017-09-27,278,2017,NA,NA,3,3,NA,NA,2,NA,6,3,2,3,2
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,4,5,5,4,3
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,6,2,2,1,2
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,7,5,1,1,5
2017-09-27,278,2017,NA,NA,1,5,NA,NA,1,NA,7,5,8,1,4
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,3,4,11,1,4
2017-09-27,278,2017,NA,NA,1,1,NA,NA,2,NA,7,6,6,1,5
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,7,2,9,2,6
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,7,3,8,1,1
2017-09-27,278,2017,NA,NA,5,3,NA,NA,2,NA,7,1,2,1,2
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,3,7,7,5,6
2017-09-27,278,2017,NA,NA,1,1,NA,NA,1,NA,7,2,2,2,1
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,7,6,1,1,6
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,7,6,27,1,3
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,5,3,2,3,1
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,7,6,8,1,1
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,6,3,27,1,6
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,6,5,2,2,4
2017-09-27,278,2017,NA,NA,1,5,NA,NA,1,NA,7,3,8,2,4
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,5,4,4,5,2
2017-09-27,278,2017,NA,NA,5,3,NA,NA,2,NA,5,6,2,1,3
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,5,4,29,4,6
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,7,3,1,2,6
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,7,3,29,2,6
2017-09-27,278,2017,NA,NA,2,2,NA,NA,1,NA,7,5,2,1,3
2017-09-27,278,2017,NA,NA,3,3,NA,NA,2,NA,4,6,29,1,4
2017-09-27,278,2017,NA,NA,4,4,NA,NA,1,NA,3,4,2,3,2
2017-09-27,278,2017,NA,NA,3,3,NA,NA,2,NA,4,6,5,4,5
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,7,4,1,1,4
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,7,6,8,1,5
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,5,5,1,1,4
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,6,4,29,4,6
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,7,3,30,1,4
2017-09-27,278,2017,NA,NA,5,4,NA,NA,1,NA,5,5,2,4,1
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,7,5,2,1,5
2017-09-27,278,2017,NA,NA,3,4,NA,NA,1,NA,7,2,2,1,2
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,7,3,2,3,1
2017-09-27,278,2017,NA,NA,1,1,NA,NA,1,NA,5,3,29,1,2
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,7,2,2,1,3
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,7,3,1,1,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,7,5,29,1,4
2017-09-27,278,2017,NA,NA,3,3,NA,NA,2,NA,4,3,2,2,5
2017-09-27,278,2017,NA,NA,2,2,NA,NA,1,NA,7,6,29,1,6
2017-09-27,278,2017,NA,NA,1,1,NA,NA,2,NA,6,5,6,1,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,7,6,29,2,3
2017-09-27,278,2017,NA,NA,1,1,NA,NA,2,NA,7,6,1,1,5
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,4,6,2,1,1
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,7,2,5,4,4
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,7,5,2,5,4
2017-09-27,278,2017,NA,NA,5,3,NA,NA,1,NA,7,2,28,1,5
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,2,3,1,1,2
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,5,6,30,1,5
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,7,6,8,2,5
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,6,3,1,1,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,7,6,8,1,4
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,6,3,8,2,6
2017-09-27,278,2017,NA,NA,1,4,NA,NA,2,NA,6,3,29,2,1
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,7,4,6,1,3
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,7,2,2,3,6
2017-09-27,278,2017,NA,NA,5,5,NA,NA,2,NA,2,2,28,5,6
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,7,5,6,1,2
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,7,4,1,1,4
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,7,1,2,4,2
2017-09-27,278,2017,NA,NA,5,3,NA,NA,2,NA,6,4,29,2,2
2017-09-27,278,2017,NA,NA,1,1,NA,NA,2,NA,7,5,8,1,1
2017-09-27,278,2017,NA,NA,3,4,NA,NA,1,NA,7,3,5,4,3
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,7,9,6,1,4
2017-09-27,278,2017,NA,NA,1,1,NA,NA,2,NA,3,4,6,1,2
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,7,4,5,4,4
2017-09-27,278,2017,NA,NA,3,3,NA,NA,2,NA,7,2,2,1,4
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,7,5,1,3,4
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,7,4,1,1,2
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,7,5,8,2,5
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,4,5,27,2,1
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,5,2,2,3,1
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,7,2,8,1,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,7,6,8,2,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,6,6,1,2,5
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,6,6,29,1,5
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,7,3,6,1,3
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,7,6,2,1,4
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,7,1,5,4,1
2017-09-27,278,2017,NA,NA,2,4,NA,NA,1,NA,6,6,2,1,5
2017-09-27,278,2017,NA,NA,4,4,NA,NA,1,NA,5,4,10,5,2
2017-09-27,278,2017,NA,NA,1,3,NA,NA,1,NA,7,5,2,1,5
2017-09-27,278,2017,NA,NA,4,4,NA,NA,1,NA,3,2,2,4,2
2017-09-27,278,2017,NA,NA,3,3,NA,NA,1,NA,7,2,2,2,3
2017-09-27,278,2017,NA,NA,4,4,NA,NA,1,NA,7,4,2,1,5
2017-09-27,278,2017,NA,NA,2,2,NA,NA,1,NA,2,2,28,1,5
2017-09-27,278,2017,NA,NA,1,1,NA,NA,2,NA,7,2,8,1,2
2017-09-27,278,2017,NA,NA,1,3,NA,NA,1,NA,4,6,8,1,5
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,6,4,1,1,5
2017-09-27,278,2017,NA,NA,1,1,NA,NA,1,NA,7,8,8,1,6
2017-09-27,278,2017,NA,NA,1,5,NA,NA,2,NA,7,6,1,1,3
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,7,3,30,1,1
2017-09-27,278,2017,NA,NA,2,4,NA,NA,1,NA,6,5,1,1,3
2017-09-27,278,2017,NA,NA,3,4,NA,NA,1,NA,4,2,12,1,2
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,5,6,1,1,4
2017-09-27,278,2017,NA,NA,1,3,NA,NA,1,NA,7,2,27,4,1
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,5,6,29,4,6
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,7,5,8,1,4
2017-09-27,278,2017,NA,NA,5,4,NA,NA,1,NA,6,4,5,1,3
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,5,6,5,4,6
2017-09-27,278,2017,NA,NA,4,4,NA,NA,1,NA,6,5,5,4,5
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,5,6,9,2,1
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,7,3,1,1,2
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,5,3,2,2,4
2017-09-27,278,2017,NA,NA,1,5,NA,NA,1,NA,7,7,7,5,6
2017-09-27,278,2017,NA,NA,1,1,NA,NA,1,NA,7,3,8,1,2
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,7,2,2,1,1
2017-09-27,278,2017,NA,NA,1,4,NA,NA,2,NA,6,5,27,1,3
2017-09-27,278,2017,NA,NA,3,4,NA,NA,1,NA,3,3,7,5,3
2017-09-27,278,2017,NA,NA,1,1,NA,NA,2,NA,7,5,1,1,6
2017-09-27,278,2017,NA,NA,2,1,NA,NA,2,NA,6,5,6,1,3
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,7,6,29,1,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,5,3,2,2,4
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,7,6,2,2,5
2017-09-27,278,2017,NA,NA,3,3,NA,NA,1,NA,7,2,5,3,5
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,7,6,6,1,5
2017-09-27,278,2017,NA,NA,1,3,NA,NA,1,NA,6,5,29,1,5
2017-09-27,278,2017,NA,NA,3,4,NA,NA,1,NA,7,5,2,1,5
2017-09-27,278,2017,NA,NA,5,4,NA,NA,2,NA,7,2,2,3,1
2017-09-27,278,2017,NA,NA,1,3,NA,NA,1,NA,6,4,8,1,4
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,4,6,30,1,4
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,2,1,28,5,2
2017-09-27,278,2017,NA,NA,3,3,NA,NA,2,NA,4,2,7,5,2
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,7,4,29,3,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,7,6,8,4,6
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,4,5,5,4,4
2017-09-27,278,2017,NA,NA,2,2,NA,NA,1,NA,6,4,2,3,5
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,5,3,2,1,4
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,7,3,6,1,3
2017-09-27,278,2017,NA,NA,1,3,NA,NA,1,NA,6,5,8,1,3
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,4,6,6,1,5
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,7,6,29,1,3
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,6,1,2,4,1
2017-09-27,278,2017,NA,NA,2,2,NA,NA,1,NA,5,4,2,3,5
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,7,2,30,3,5
2017-09-27,278,2017,NA,NA,4,4,NA,NA,1,NA,7,4,29,4,1
2017-09-27,278,2017,NA,NA,2,5,NA,NA,1,NA,6,3,2,1,2
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,4,5,8,1,5
2017-09-27,278,2017,NA,NA,2,4,NA,NA,1,NA,4,5,9,1,1
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,7,3,1,2,3
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,7,6,2,1,5
2017-09-27,278,2017,NA,NA,4,4,NA,NA,1,NA,4,2,2,2,2
2017-09-27,278,2017,NA,NA,1,4,NA,NA,1,NA,7,3,5,4,1
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,6,3,1,1,5
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,7,6,5,3,4
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,6,3,2,2,3
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,7,3,8,1,2
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,7,6,8,1,4
2017-09-27,278,2017,NA,NA,1,4,NA,NA,1,NA,5,3,2,2,4
2017-09-27,278,2017,NA,NA,1,4,NA,NA,1,NA,4,3,4,5,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,2,5,2,4,1
2017-09-27,278,2017,NA,NA,5,4,NA,NA,2,NA,3,1,27,5,1
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,5,2,2,1,1
2017-09-27,278,2017,NA,NA,1,1,NA,NA,1,NA,6,2,1,1,3
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,6,6,29,1,6
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,4,5,1,1,3
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,5,3,2,3,2
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,5,6,1,1,4
2017-09-27,278,2017,NA,NA,4,4,NA,NA,1,NA,4,4,2,5,1
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,6,3,2,2,4
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,4,3,5,4,4
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,6,6,1,1,4
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,3,5,1,1,4
2017-09-27,278,2017,NA,NA,3,4,NA,NA,1,NA,2,3,3,2,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,5,6,9,1,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,5,5,9,2,3
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,4,5,10,4,3
2017-09-27,278,2017,NA,NA,1,1,NA,NA,2,NA,6,5,8,1,5
2017-09-27,278,2017,NA,NA,3,3,NA,NA,1,NA,5,6,5,4,3
2017-09-27,278,2017,NA,NA,5,4,NA,NA,2,NA,4,4,4,5,1
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,5,5,29,4,5
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,6,5,29,1,5
2017-09-27,278,2017,NA,NA,3,3,NA,NA,2,NA,5,5,1,1,4
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,5,4,1,1,6
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,6,4,1,1,2
2017-09-27,278,2017,NA,NA,2,4,NA,NA,1,NA,6,4,1,2,6
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,5,3,2,1,4
2017-09-27,278,2017,NA,NA,2,2,NA,NA,1,NA,5,6,8,1,5
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,4,3,29,2,1
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,4,4,27,2,2
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,5,4,2,3,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,5,4,4,5,3
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,4,5,9,1,3
2017-09-27,278,2017,NA,NA,5,4,NA,NA,1,NA,3,7,7,5,1
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,6,6,8,1,5
2017-09-27,278,2017,NA,NA,1,1,NA,NA,2,NA,6,5,6,1,2
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,5,5,2,1,4
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,6,6,3,1,3
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,6,3,2,1,6
2017-09-27,278,2017,NA,NA,3,4,NA,NA,1,NA,2,3,30,1,2
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,5,5,8,1,5
2017-09-27,278,2017,NA,NA,4,4,NA,NA,1,NA,2,7,28,4,1
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,5,5,2,1,6
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,5,4,29,1,5
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,6,2,2,2,1
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,2,3,5,4,3
2017-09-27,278,2017,NA,NA,2,2,NA,NA,1,NA,6,5,30,3,5
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,5,5,29,3,2
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,4,4,2,2,2
2017-09-27,278,2017,NA,NA,1,1,NA,NA,2,NA,6,3,1,1,2
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,4,5,2,1,4
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,4,3,2,3,2
2017-09-27,278,2017,NA,NA,1,1,NA,NA,2,NA,6,6,1,1,3
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,6,5,29,2,1
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,5,6,5,4,5
2017-09-27,278,2017,NA,NA,5,3,NA,NA,2,NA,6,5,29,4,6
2017-09-27,278,2017,NA,NA,1,4,NA,NA,1,NA,6,2,8,1,1
2017-09-27,278,2017,NA,NA,2,5,NA,NA,2,NA,6,5,8,1,4
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,4,5,9,1,4
2017-09-27,278,2017,NA,NA,1,3,NA,NA,1,NA,6,2,2,1,6
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,6,5,27,1,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,6,4,29,1,5
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,2,4,4,5,5
2017-09-27,278,2017,NA,NA,1,4,NA,NA,2,NA,4,4,27,3,3
2017-09-27,278,2017,NA,NA,2,4,NA,NA,1,NA,5,6,9,1,4
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,6,3,1,1,1
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,6,6,8,1,5
2017-09-27,278,2017,NA,NA,4,4,NA,NA,1,NA,4,5,2,5,3
2017-09-27,278,2017,NA,NA,1,1,NA,NA,1,NA,5,2,27,4,1
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,4,5,27,2,4
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,6,4,9,2,4
2017-09-27,278,2017,NA,NA,1,3,NA,NA,1,NA,5,3,27,1,3
2017-09-27,278,2017,NA,NA,4,4,NA,NA,1,NA,3,6,5,4,3
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,5,2,2,1,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,6,5,5,4,6
2017-09-27,278,2017,NA,NA,1,3,NA,NA,1,NA,3,5,1,1,4
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,4,6,8,2,5
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,6,5,2,1,5
2017-09-27,278,2017,NA,NA,5,3,NA,NA,1,NA,6,1,1,2,1
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,4,3,4,4,5
2017-09-27,278,2017,NA,NA,2,2,NA,NA,2,NA,6,6,6,1,3
2017-09-27,278,2017,NA,NA,1,2,NA,NA,1,NA,4,6,1,1,3
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,5,3,27,3,3
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,6,5,8,1,5
2017-09-27,278,2017,NA,NA,3,3,NA,NA,2,NA,5,4,2,3,1
2017-09-27,278,2017,NA,NA,1,3,NA,NA,2,NA,5,6,2,2,6
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,6,2,1,1,3
2017-09-27,278,2017,NA,NA,2,4,NA,NA,1,NA,6,4,1,1,5
2017-09-27,278,2017,NA,NA,1,2,NA,NA,2,NA,4,5,2,1,4
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,4,6,2,1,4
2017-09-27,278,2017,NA,NA,2,3,NA,NA,2,NA,6,6,3,1,1
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,7,5,3,1,1
2017-09-27,278,2017,NA,NA,2,3,NA,NA,1,NA,7,6,3,1,5
2017-09-27,278,2017,NA,NA,2,4,NA,NA,2,NA,7,4,3,1,1
2017-09-27,278,2017,NA,NA,1,4,NA,NA,2,NA,7,5,3,1,1
2017-09-27,278,2017,NA,NA,4,4,NA,NA,2,NA,6,6,2,1,4
2017-09-27,278,2017,NA,NA,2,4,NA,NA,1,NA,7,6,2,1,1
2017-09-27,278,2017,NA,NA,3,4,NA,NA,2,NA,7,6,3,2,1
2017-09-27,278,2017,NA,NA,3,4,NA,NA,1,NA,7,5,3,1,1
2017-09-27,278,2017,NA,NA,3,3,NA,NA,1,NA,7,6,3,1,1
